user_id,days_since_last_session,avg_session_duration,session_frequency_7d,session_frequency_30d,sessions_per_week,weekend_activity_ratio,streak_current,streak_longest,ramadan_engagement_ratio,is_ramadan_convert,days_since_ramadan,last_10_nights_sessions,jummah_participation_rate,prayer_time_interaction_rate,eid_participation,muharram_participation,quran_reading_pct,hadith_engagement_pct,lecture_watch_minutes,fiqh_content_views,seerah_content_views,tafsir_engagement,topic_diversity_score,content_completion_rate,bookmark_count,friends_count,shares_sent,comments_made,days_since_last_social,is_churned,days_since_signup,content_quran_read,subscription_basic,subscription_free,subscription_premium,location_Atlanta GA,location_Chicago IL,location_Dallas TX,location_Detroit MI,location_Houston TX,location_Los Angeles CA,location_Minneapolis MN,location_New York NY,location_Philadelphia PA,location_Washington DC
0836-SEYLU,29,5.313476119272559,0,0.0,0,0.38805822820974833,0,5,0.9581022901999012,1,128,5,0.6231839694801656,0.0,1,1,0.18508657851841348,0.4011829160399459,95.68947794270764,34,34,1,0.8347734720344768,0.2078279091405262,18,92,27,47,16,1,270,210,0,1,0,1,0,0,0,0,0,0,0,0,0
4433-JCGCG,35,6.967011608299336,0,0.0,0,0.37873796801529025,0,10,2.3859043027475684,1,277,7,0.5591421128809634,0.7223162332151376,1,0,0.7279350959518519,0.17581267120063437,90.13101289192589,17,17,20,0.3775256519403718,0.3487578365241758,13,66,24,30,28,1,1380,421,0,1,0,1,0,0,0,0,0,0,0,0,0
3716-BDVDB,44,2.640617384750297,2,8.4,2,0.21347127408907174,0,11,1.0482640773327099,1,245,0,0.6933043271539943,0.5957220315187308,1,0,0.569661917292649,0.2696523782852885,0.0,32,32,2,0.5358584139164342,0.22624402017723685,17,78,24,19,27,1,30,207,0,1,0,0,0,1,0,0,0,0,0,0,0
7688-AWMDX,5,32.63468751824813,9,37.800000000000004,9,0.5990423113247347,15,31,1.4825824876516533,0,192,0,0.8866253126438379,0.4128136688630205,1,0,0.6230499123755753,0.32436631794152904,0.0,12,2,12,0.7525733240881259,0.6816661131389883,70,82,29,53,9,0,2130,417,0,0,1,0,0,0,0,0,0,0,0,1,0
2842-BCQGE,0,41.927568868369164,17,71.4,17,0.44596487543806873,4,80,1.095469558280681,0,248,0,0.8430465458632008,0.5539752327674802,1,0,0.5281902677627726,0.3535343291699417,0.0,44,7,12,0.8072637395161191,0.8057969318958921,50,129,22,43,26,0,1290,310,0,1,0,0,0,0,0,1,0,0,0,0,0
7244-QWYHG,4,29.03641283401932,8,33.6,8,0.5550644262332657,6,10,1.033749233391948,0,289,3,0.6988053034508999,0.0,1,0,0.5489612823920555,0.47980792324616656,113.14052041630343,15,29,24,0.45041823131215786,0.6199237574849024,63,122,1,57,8,0,1500,277,1,0,0,0,1,0,0,0,0,0,0,0,0
5899-MQZZL,58,6.743405083286346,2,8.4,2,0.5016331625355824,0,10,1.1255915595494226,0,112,0,0.3875583086633329,0.6043862944345071,1,0,0.49184601758431,0.5794788063065671,0.0,44,13,22,0.793263529405537,0.33901649041890836,26,50,40,27,24,1,390,447,0,1,0,0,1,0,0,0,0,0,0,0,0
6849-OYAMU,17,2.0977684565399093,2,8.4,2,0.5841325375395078,0,3,1.3359804666583293,0,40,8,0.6237386126957698,0.48629521846007967,1,0,0.16268701173124525,0.5210515851550144,184.25102823632636,20,12,21,0.7227573518239783,0.33920652077650526,32,36,29,29,44,1,570,68,1,0,0,0,0,1,0,0,0,0,0,0,0
5312-UXESG,5,17.732890536868016,8,33.6,8,0.5891207755044103,14,65,2.428158782112697,1,212,5,0.38895517688413817,0.8874224280330479,0,1,0.30558927637019606,0.5976501286297329,147.41301484573077,41,22,3,0.8579822470306642,0.8430431507359403,7,134,19,33,54,0,1230,152,0,1,0,0,0,0,0,1,0,0,0,0,0
9488-HGMJH,57,7.834469641578337,1,4.2,1,0.3685046019984772,0,7,1.7818397429472057,0,92,0,0.3892420025247212,0.7741583005186944,1,0,0.45922329258153716,0.18110048295207187,0.0,45,28,28,0.738825184109916,0.2963384562121055,77,45,30,62,50,1,30,127,0,1,0,0,0,1,0,0,0,0,0,0,0
6038-GCYEC,46,8.77739447380005,2,8.4,2,0.5445779267056031,0,3,2.3319141189887507,0,50,6,0.8922152244754982,0.0,1,0,0.319598207919657,0.14359018705541882,31.843725558603477,16,34,24,0.38952429194433874,0.1378668685378307,73,1,43,58,48,1,720,435,0,1,0,0,1,0,0,0,0,0,0,0,0
2150-WLKUW,0,38.64668677829285,11,46.2,11,0.5032134847517653,29,14,1.884055098540116,1,94,4,0.7029450624300553,0.4796983021939008,0,0,0.5965248179866016,0.5921490945819756,182.31963497284326,47,29,2,0.8178473686859569,0.6938854456463304,21,85,36,55,21,0,1200,452,1,0,0,0,0,0,0,1,0,0,0,0,0
7159-FVYPK,2,20.208888229912407,17,71.4,17,0.2699575648380562,25,42,1.1281711209499248,0,38,5,0.541567479033677,0.6861712461808915,0,1,0.20330704029727004,0.284605278798437,175.33302312274301,23,22,12,0.3642738080839431,0.9377487493286412,16,86,43,1,26,0,90,219,0,1,0,0,0,0,1,0,0,0,0,0,0
7032-LMBHI,2,18.145228239668594,18,75.60000000000001,18,0.33122584758297846,29,82,1.4147719052139123,0,125,0,0.5545186300647222,0.7383114326969396,1,0,0.7400944157153942,0.15898833402307522,26.0563149962991,23,17,26,0.7900886942557206,0.8316849028996193,71,14,41,2,1,0,1110,144,1,0,0,0,0,0,0,0,0,0,0,1,0
1150-WFARN,24,2.259680655311553,1,4.2,1,0.35448717099764326,0,13,1.8687122496124149,1,172,6,0.6312763455509026,0.5172203537267187,0,0,0.18082591471870985,0.23641327340168078,66.59888085275188,16,38,17,0.5248502522733992,0.32839130163347746,76,113,25,24,30,1,2010,182,0,0,1,1,0,0,0,0,0,0,0,0,0
6088-BXMRG,1,22.237634292084355,13,54.6,13,0.5184737413865935,17,14,2.066146439729103,1,303,0,0.3986462801925944,0.6109709350701584,1,0,0.13007752487519147,0.5928665768657296,35.08021446440004,7,24,4,0.6173546448214959,0.8284400554767974,64,138,13,15,17,0,960,391,0,1,0,0,0,0,0,0,0,1,0,0,0
3144-AUDBS,82,3.728112899580837,1,4.2,1,0.587064462587304,0,9,2.4085933023520916,1,119,0,0.8608940906630305,0.7039226509065116,1,1,0.2053259396410455,0.22360101965281604,0.0,1,27,17,0.32454271772256693,0.1898988493112636,16,111,18,17,2,1,180,84,0,1,0,0,0,0,0,0,1,0,0,0,0
4821-SJHJV,4,16.554303417984343,9,37.800000000000004,9,0.264942584177317,7,80,0.7430934609974962,0,108,8,0.6998297347123171,0.5945308938577347,0,0,0.769874699691472,0.05562292787656402,34.72151823117275,27,30,16,0.8534571132745186,0.8989639052113743,69,122,10,55,40,0,960,264,0,1,0,0,0,0,0,0,0,0,0,1,0
7346-MEDWM,2,33.721198124000864,16,67.2,16,0.24646609011086615,18,71,0.6066310683477336,1,90,0,0.43053974542335405,0.8447947336549471,1,1,0.3021199257802895,0.08319200261225432,0.0,12,28,9,0.5020174575820163,0.7021668747646996,76,66,38,7,21,0,1770,386,0,1,0,0,0,0,1,0,0,0,0,0,0
1137-DGOWI,3,22.27961377039298,8,33.6,8,0.23926499817234048,21,98,1.5006460625039615,1,262,2,0.4811505556537573,0.5864380035638788,1,0,0.23171636459017217,0.27092156515998733,187.21184565470767,5,31,5,0.653603104279792,0.7783539445989678,1,86,35,31,22,0,900,333,1,0,0,0,1,0,0,0,0,0,0,0,0
5616-PRTNT,80,3.1182836476948284,1,4.2,1,0.3292787059175273,0,2,2.020574827047408,0,286,0,0.0,0.6133854925806277,1,0,0.0,0.0,0.0,0,0,0,0.3357924147311393,0.34217808249712534,47,26,17,54,4,1,600,0,0,1,0,0,0,0,1,0,0,0,0,0,0
3812-LRZIR,0,20.477585236848892,5,21.0,5,0.4059723168164544,16,23,2.198759708568712,0,234,0,0.0,0.8531316078633819,0,0,0.0,0.0,0.0,0,0,0,0.7051133537059262,0.651906423727509,2,56,4,34,54,0,810,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4818-QIUFN,59,6.7672339138798865,1,4.2,1,0.4274208647967354,0,10,0.848279842785499,0,254,0,0.3603387185618373,0.47143686493752446,1,0,0.29027747511772833,0.35918085800010857,0.0,10,16,17,0.8942724260166601,0.381605349849127,10,129,36,7,12,1,600,176,0,1,0,0,0,0,0,1,0,0,0,0,0
9483-GCPWE,2,33.22783666241145,13,54.6,13,0.2150791481514209,5,51,0.9235314314791077,0,358,0,0.0,0.7602922861024073,0,1,0.0,0.0,0.0,0,0,0,0.48558341491843093,0.7639636733948638,56,70,2,32,39,0,270,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4227-OJHAL,4,44.1699082865641,11,46.2,11,0.509111318830352,10,43,0.6591406433418174,0,199,0,0.7081265039202619,0.7524652783035772,1,0,0.17577451383413972,0.24376362068723068,56.38850107706836,15,24,18,0.6091318035877771,0.7489099877684813,85,48,29,75,36,0,2040,134,1,0,0,0,0,0,0,0,0,0,0,0,1
9220-CXRSC,1,22.529075809286745,13,54.6,13,0.4374271321536508,23,24,2.0401676771527737,0,211,0,0.3808701290353808,0.46464602998121834,1,1,0.4567578153971932,0.09153936706307611,0.0,26,35,11,0.8180204923333663,0.873155198454042,41,79,45,29,10,0,2070,64,0,0,1,0,0,1,0,0,0,0,0,0,0
4993-JCRGJ,6,27.097895908517106,18,75.60000000000001,18,0.5115804180826266,26,80,2.1360576349865523,1,74,0,0.5537398485780609,0.7590490064738478,1,0,0.5909382489170368,0.08202947785299718,0.0,25,31,13,0.5825292846765338,0.6975984231128791,99,56,19,27,4,0,780,10,0,1,0,0,0,0,0,0,0,0,0,1,0
9537-JALFH,6,32.92975242647856,19,79.8,19,0.3404503710463874,22,95,2.0624903644220782,0,40,0,0.0,0.5280867266286557,0,1,0.0,0.0,0.0,0,0,0,0.3406871300163286,0.7780600789922604,11,15,37,36,33,0,2070,0,0,0,1,0,0,1,0,0,0,0,0,0,0
6698-OXETB,2,38.050894876075375,5,21.0,5,0.3709412539495466,6,64,1.817842434281025,0,76,0,0.0,0.7075837761948373,1,1,0.0,0.0,0.0,0,0,0,0.3615137284975154,0.635965509135686,98,18,41,42,15,0,330,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2103-ZRXFN,4,41.21974795336238,12,50.400000000000006,12,0.4626744169541842,21,67,1.4752404805712556,0,192,0,0.4626930910292069,0.5356652430680244,0,0,0.7325409437016016,0.17475158658607534,0.0,5,20,13,0.6729756376716916,0.7392492614167645,87,118,47,11,46,0,30,105,0,1,0,0,0,0,0,0,0,0,0,0,1
3724-BSCVH,2,25.224626448331556,5,21.0,5,0.41563321467734404,7,43,0.7308547344774885,0,101,0,0.0,0.452274460616649,1,1,0.0,0.0,0.0,0,0,0,0.34630684315284493,0.7985713952637025,35,137,24,8,38,0,300,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4877-TSOFF,0,29.993038438644064,7,29.400000000000002,7,0.4496086509351357,1,88,2.2273592822481056,0,336,5,0.6707415694440706,0.46708969699857933,0,0,0.4942691552779257,0.06388052152217548,184.33153020821334,43,32,13,0.35285422510848596,0.7724651828447231,35,58,35,76,1,0,1650,436,1,0,0,1,0,0,0,0,0,0,0,0,0
9209-NWPGU,0,21.454470921396812,11,46.2,11,0.2557790967423208,18,36,1.9576564217740398,1,273,4,0.8408819088118835,0.7491676718587164,0,0,0.6942772537036456,0.5838047823606425,139.5825928737464,47,9,18,0.4999359277572457,0.7121944948368283,25,86,11,68,27,0,1320,308,1,0,0,0,0,0,0,0,0,1,0,0,0
6961-VCPMC,16,6.581229113242766,1,4.2,1,0.5917892028745841,0,14,0.8858108417270456,0,311,3,0.42632281794143645,0.8958227968545884,0,1,0.6022822590737784,0.3652325246845779,56.26536581268436,40,19,3,0.6579152622011917,0.2143240281410293,30,19,3,29,40,1,1380,65,0,1,0,0,0,0,0,0,0,1,0,0,0
7306-YDSOI,1,39.966608708331236,5,21.0,5,0.5080900844594992,11,35,0.5859882678126,1,359,0,0.5317405523656566,0.6550798725093692,0,1,0.5283485255716052,0.3728879742772509,0.0,14,37,7,0.849624996326654,0.6847334848049611,47,130,35,15,55,0,2070,40,0,0,1,0,0,0,0,0,1,0,0,0,0
5288-AHOUP,6,25.712763783063863,8,33.6,8,0.33540439408685563,6,26,1.787550581316247,1,279,2,0.432275934011176,0.6285573916110152,1,0,0.7643612277485279,0.26821469006816095,63.210142497449255,28,17,25,0.608665921355944,0.7839155802120468,45,32,37,45,10,0,330,289,0,1,0,0,0,0,1,0,0,0,0,0,0
6688-UZPWD,78,2.2339660390164973,1,4.2,1,0.4107552630656727,0,4,1.2671106621948331,1,319,1,0.415031146061525,0.8290182722303607,1,1,0.3943515321631528,0.3940703353193847,15.94302127946557,47,28,13,0.4941386387718286,0.1704856337581637,91,145,32,41,26,1,330,179,0,1,0,0,0,0,0,0,0,0,1,0,0
0655-YDGFJ,6,40.40390020235541,8,33.6,8,0.21773136405907106,25,46,0.5615382487342375,0,285,0,0.4543380237064074,0.5122365258780877,1,1,0.33550193112131554,0.3368295336321408,0.0,47,14,24,0.7752667709618406,0.6951815574554637,99,18,7,43,34,0,870,461,0,1,0,0,0,0,0,0,0,1,0,0,0
8468-EHYJA,6,44.00630871977032,15,63.0,15,0.44834091332789094,2,16,2.0598341163487146,1,340,3,0.43206501303095013,0.8150352562923397,1,1,0.2866187095634778,0.4371647302615786,141.18297303690383,16,3,12,0.5902790732741539,0.6450747270330799,1,124,16,59,37,0,1710,22,0,1,0,0,0,1,0,0,0,0,0,0,0
6823-SIDFQ,2,15.814335922984807,8,33.6,8,0.5947461152884874,7,63,1.6356363359308803,0,285,0,0.0,0.7129341903560898,0,1,0.0,0.0,0.0,0,0,0,0.8780908483481025,0.8537941755001455,32,141,13,27,55,0,840,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1097-FSPVW,2,17.759232740598215,7,29.400000000000002,7,0.567009967904187,29,98,2.4093283439500994,0,121,0,0.8022107453311955,0.6498527038303112,1,0,0.10597940102642633,0.05001250320477145,0.0,12,6,25,0.6641105320720494,0.8215393056387505,74,76,7,65,46,0,1260,336,0,1,0,0,0,0,0,0,0,0,1,0,0
2839-RFSQE,40,7.619053554354542,0,0.0,0,0.595960381421736,0,7,1.844434302776511,1,54,0,0.0,0.8454597549015337,1,1,0.0,0.0,0.0,0,0,0,0.5787153418903008,0.3932589983995256,82,135,43,2,5,1,60,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8328-SKJNO,1,28.706381939593207,10,42.0,10,0.21001622488971813,9,89,0.9216090505648735,1,104,0,0.39869592971979084,0.0,0,0,0.46105134342057597,0.17030948552130407,0.0,3,4,25,0.8360403338719773,0.712803411020224,80,15,27,44,35,0,690,454,1,0,0,0,0,0,0,1,0,0,0,0,0
7010-ZMVBF,0,31.787541665988194,8,33.6,8,0.40998477568370595,26,99,1.7083951229174628,1,223,0,0.0,0.479569171860627,1,0,0.0,0.0,0.0,0,0,0,0.6275113038733524,0.7732239415810599,36,81,31,31,3,0,540,0,0,1,0,0,0,0,1,0,0,0,0,0,0
5201-CBWYG,0,34.43785913363902,6,25.200000000000003,6,0.5431939172190741,5,43,1.5855705296874203,1,248,0,0.0,0.7733077937389159,1,1,0.0,0.0,0.0,0,0,0,0.8077747357243024,0.6970300423221855,4,82,49,24,39,0,1860,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0968-GSIKN,57,4.095860915333808,2,8.4,2,0.3968940712664719,0,2,2.463880039024751,0,352,0,0.6730597398571396,0.8245700141935268,0,0,0.7013996172723155,0.5468447007412728,0.0,31,37,15,0.8453191248248797,0.1178076009941037,81,25,37,11,14,1,30,457,0,1,0,0,0,0,0,0,0,0,0,1,0
1965-DDBWU,19,2.994229221931751,2,8.4,2,0.5292697784712548,0,10,1.3617189443805884,0,125,4,0.894322579665439,0.6484988932499547,0,0,0.17595455169636992,0.10077617970223031,151.2575967097517,11,14,4,0.48700148001609744,0.12785029219055039,24,23,6,6,23,1,480,291,0,1,0,0,0,1,0,0,0,0,0,0,0
9057-SIHCH,43,4.791822058914091,0,0.0,0,0.43199912226543524,0,14,1.1738136596027673,1,118,5,0.3828402997636925,0.8517336429819504,0,0,0.20766416595068746,0.236473535286729,29.519284141725485,19,9,20,0.693079594500567,0.2996857965835813,41,90,28,63,52,1,90,159,0,1,0,0,0,0,0,0,0,0,1,0,0
6352-GIGGQ,5,31.076559886311486,5,21.0,5,0.5374788812662683,22,46,0.8702026346313434,1,36,7,0.6098547783833907,0.8097030266064895,1,1,0.27579134004469796,0.3488189772829522,143.97087232316758,26,28,16,0.5935384195057188,0.8932222732378572,28,67,20,75,35,0,2010,443,1,0,0,0,0,0,0,0,0,0,1,0,0
3635-QQRQD,6,29.028151689192036,7,29.400000000000002,7,0.38166549138574757,27,50,0.9084108028961351,1,362,0,0.0,0.8797916124696822,1,1,0.0,0.0,0.0,0,0,0,0.8686084741692404,0.7119572797378966,50,6,3,74,51,0,1860,0,0,0,1,0,0,0,1,0,0,0,0,0,0
6771-XWBDM,65,8.031583484424118,0,0.0,0,0.4372525543128214,0,3,1.1321331176260678,1,136,0,0.6177440396833753,0.8289789754776986,1,1,0.10391191388949363,0.4978060017180419,175.6577446034021,6,14,5,0.45817696920532774,0.25468859169772506,1,143,44,67,16,1,1710,421,0,1,0,0,1,0,0,0,0,0,0,0,0
2897-DOVND,3,39.1211631806539,10,42.0,10,0.2880809030597575,20,84,1.308594415385806,1,324,0,0.3895487658769793,0.6876106680174456,1,0,0.6422545901284126,0.05388586808203133,0.0,41,23,25,0.32020901517201894,0.9148546067073375,0,13,33,38,43,0,60,403,0,1,0,0,0,0,0,1,0,0,0,0,0
3082-YVEKW,1,15.19687918747232,11,46.2,11,0.34213168950290906,1,79,0.8487224018084021,1,278,2,0.38219150171610894,0.7511781638751871,0,0,0.24456492568285418,0.3060558172271893,30.508818257633443,21,9,11,0.36031830125368686,0.713697738490049,32,139,36,19,18,0,690,128,0,0,1,0,0,0,0,0,0,0,1,0,0
0191-EQUUH,5,25.592373765958307,17,71.4,17,0.5260955681803873,11,68,1.4897184138556714,0,34,0,0.7248719358658215,0.0,1,1,0.5470540750299562,0.3985580295556754,0.0,13,6,28,0.8582282612897749,0.6798454655499431,20,122,43,76,19,0,750,59,0,0,1,0,0,0,1,0,0,0,0,0,0
7134-HBPBS,1,21.423092178890833,13,54.6,13,0.5841718650520564,1,27,2.3685332245579716,0,344,9,0.3644800883711624,0.8614721175755167,1,1,0.40429002777636447,0.287010241523699,103.04648912931724,5,16,14,0.320692536716536,0.626407280851918,11,51,33,69,44,0,2160,115,0,0,1,0,0,0,0,0,0,0,0,0,1
3489-HHPFY,3,18.28402752682864,13,54.6,13,0.21024515679297157,3,80,2.470747184320044,0,30,7,0.3766192166617328,0.5773997223811909,1,0,0.683503516543809,0.13942350957950317,178.66877992026244,6,34,5,0.4732457205006159,0.6562978920140145,49,111,48,25,53,0,60,228,0,1,0,0,0,0,0,0,1,0,0,0,0
2926-JEJJC,0,30.509826528714882,5,21.0,5,0.5045983704431665,17,41,0.5442012385645758,1,277,0,0.0,0.6213841529585737,1,1,0.0,0.0,0.0,0,0,0,0.7440027050397924,0.9196226842609627,85,116,21,77,3,0,240,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8601-QACRS,41,8.779997944358648,2,8.4,2,0.23295899066049208,0,2,2.3050809295268437,1,329,0,0.32779789617975014,0.7260892219296617,1,1,0.13410671411643785,0.14862436041569133,0.0,11,14,27,0.5484887192059922,0.20133810966264698,11,24,7,33,12,1,150,398,0,1,0,1,0,0,0,0,0,0,0,0,0
4950-BDEUX,5,32.52339573473327,19,79.8,19,0.5824860101022613,3,23,1.8903274266653756,1,148,9,0.7510926413302205,0.0,1,1,0.24441928943516797,0.36602684440987815,18.708886525587246,32,4,26,0.4448887457245836,0.8429134650189786,41,11,30,26,18,0,1050,40,0,1,0,0,0,1,0,0,0,0,0,0,0
5789-LDFXO,1,20.262345358685238,9,37.800000000000004,9,0.4858431511873061,21,14,1.2135362645486603,1,280,0,0.0,0.6202200401114213,0,0,0.0,0.0,0.0,0,0,0,0.7715906700666495,0.8049091460653165,62,136,44,59,15,0,720,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0508-OOLTO,2,43.00907766246196,6,25.200000000000003,6,0.46628658738739137,1,68,0.7151027250580311,0,336,0,0.3199905188360177,0.5797298301774547,0,1,0.7473911687832879,0.5727531343500957,0.0,2,14,11,0.5980744865559402,0.9084710899360352,44,136,25,2,50,0,60,174,0,1,0,1,0,0,0,0,0,0,0,0,0
2984-TBYKU,2,28.10697472982543,17,71.4,17,0.2126119120549882,6,82,1.8073100143043257,1,198,1,0.7243611780302374,0.6423732520397338,1,0,0.6514715092908239,0.5436582667385649,123.10859174888395,19,11,9,0.7903268948177842,0.719956354598885,48,74,1,30,30,0,2160,423,0,0,1,0,0,0,0,0,0,1,0,0,0
9822-WMWVG,0,21.59181916412186,8,33.6,8,0.316931034217958,15,65,1.7116885861190625,1,180,4,0.5478398075369655,0.7332214177135898,0,0,0.5134903153546208,0.4687558971874472,54.90619719647582,2,9,6,0.4091141584428788,0.8895510187051341,61,53,30,43,46,0,1230,378,0,1,0,1,0,0,0,0,0,0,0,0,0
2391-SOORI,73,3.4610298706657003,0,0.0,0,0.44769988662835025,0,3,0.7476162141409681,0,314,0,0.8534747802727685,0.43216662178189996,1,0,0.6385427706998048,0.5253533285464922,0.0,22,17,7,0.414309467196849,0.2374289020031116,79,8,31,56,29,1,120,53,0,1,0,0,0,0,1,0,0,0,0,0,0
9040-KZVWO,1,22.8157381979178,19,79.8,19,0.33680468656307716,20,34,1.7285562055475026,0,118,0,0.6772846539481685,0.6433012129277977,1,0,0.17478888247519914,0.5868372492394817,0.0,19,15,18,0.5942317502247314,0.8567157332331405,10,117,29,56,59,0,780,159,1,0,0,0,0,0,0,0,0,0,1,0,0
2645-QTLMB,68,7.200197122156691,0,0.0,0,0.5706067554241905,0,12,1.1527555746574667,1,33,3,0.49944249133969765,0.4400172842392186,1,0,0.16926453560933924,0.15724159057813988,12.967413168919917,1,13,22,0.656650513141418,0.2397491109891033,17,22,16,27,2,1,210,372,0,1,0,0,0,0,0,0,1,0,0,0,0
4806-HIPDW,60,3.8212405085298142,2,8.4,2,0.39604445642377034,0,1,0.9082055489851601,0,261,0,0.37654780407250177,0.44648377550355794,1,1,0.4183687670699965,0.3740233828008699,0.0,19,4,18,0.7560578260421397,0.2523681675541545,72,66,27,51,27,1,30,144,0,1,0,0,0,0,1,0,0,0,0,0,0
1548-ARAGG,2,28.3151713235193,11,46.2,11,0.5480544522982806,22,29,1.0968234780019097,0,268,0,0.3670119796687894,0.832243643106343,1,0,0.7169144573135795,0.10729206166556138,0.0,43,8,23,0.7471965216204584,0.9063930895165025,50,18,15,38,46,0,120,124,0,1,0,0,0,0,1,0,0,0,0,0,0
6339-RZCBJ,2,41.50721493292508,12,50.400000000000006,12,0.5371254653995948,9,24,2.1757117991655317,0,90,7,0.9191154026173078,0.5660073839974631,1,0,0.6324275516067618,0.5032925686519354,68.79471162310313,1,18,27,0.4297872293696234,0.919585898305781,59,20,9,5,34,0,1440,297,0,0,1,0,0,1,0,0,0,0,0,0,0
4424-TKOPW,80,8.014721056134782,2,8.4,2,0.4470119682875583,0,12,2.4942472647031906,1,136,4,0.8377303420685958,0.8830959504507163,1,0,0.3469258634533864,0.21920474749804847,56.78301451778967,32,29,28,0.683437566522953,0.1687670654026992,71,141,22,48,19,1,60,320,0,1,0,0,0,1,0,0,0,0,0,0,0
4415-WNGVR,2,30.46001966910477,19,79.8,19,0.2935566809451085,6,49,1.1531044102466228,0,67,0,0.6576728193989805,0.6774727657796628,1,0,0.6142945442210891,0.5627386647111862,131.31701297247406,24,22,15,0.731991038849261,0.8839025867496717,73,105,34,3,52,0,360,18,1,0,0,0,0,0,0,1,0,0,0,0,0
2522-AHJXR,0,22.503706175471663,10,42.0,10,0.5924787997999529,21,78,1.4226232136245973,0,79,7,0.5778250804618197,0.641270919000842,1,0,0.5492789705845844,0.4432952009819701,52.141551477351655,40,17,10,0.8136507345962476,0.6154988858410779,88,119,43,6,29,0,1800,142,0,1,0,0,0,0,0,1,0,0,0,0,0
0412-UCCNP,3,28.269283292579374,13,54.6,13,0.3143599680852511,1,59,1.3417021111597058,0,150,0,0.49868295130546425,0.7270547091028929,1,0,0.2742908916017637,0.37673609975682926,0.0,49,5,26,0.6462233073503783,0.8016631091610015,78,25,46,22,36,0,1650,404,0,0,1,0,0,0,0,0,0,0,0,1,0
1816-FLZDK,4,17.29579538583804,14,58.800000000000004,14,0.291528622772699,19,57,1.590364254716573,1,76,0,0.30388882057083605,0.0,0,0,0.5269663858351569,0.2800362695847175,0.0,33,22,14,0.8658680876373337,0.9306740654377093,47,128,21,49,29,0,30,423,0,1,0,0,1,0,0,0,0,0,0,0,0
7096-UCLNH,4,43.31668354202739,12,50.400000000000006,12,0.3124725456197833,1,29,2.3432599462045562,0,47,0,0.0,0.6131694363147648,1,1,0.0,0.0,0.0,0,0,0,0.5883712255304325,0.7126366649442444,18,55,33,56,30,0,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0
8443-ZRDBZ,76,7.749544104644642,2,8.4,2,0.22756095695467843,0,7,1.3190033917749813,0,254,0,0.356690091346252,0.5887084430988103,0,0,0.2341121253659747,0.2121662529090959,0.0,39,28,0,0.4065601949039429,0.1046749810122249,9,46,10,69,5,1,120,143,0,1,0,0,0,0,0,0,0,0,1,0,0
9136-ALYBR,32,9.907000827885472,2,8.4,2,0.572838948818323,0,6,1.7048582940103008,0,52,0,0.44956340649300175,0.0,1,0,0.2980044575051053,0.328228521102494,0.0,41,8,3,0.7635015656029134,0.2532537036283022,10,120,11,4,30,1,30,393,0,1,0,1,0,0,0,0,0,0,0,0,0
4615-PIVVU,1,24.080536975216127,18,75.60000000000001,18,0.3957367527935358,9,49,1.3704720344305323,0,109,5,0.9442934742233522,0.7977551967967318,1,1,0.5474230073307427,0.28128622591592095,53.94641473328813,30,31,8,0.6767653214226381,0.8867588812279039,75,45,34,17,2,0,1260,386,0,0,1,0,0,0,0,0,0,0,1,0,0
8885-QSQBX,0,34.69437426744881,17,71.4,17,0.4298008682424672,5,59,2.3844086408964706,0,176,0,0.6548421312378235,0.7508947289528796,1,0,0.18197009962730687,0.3797309258307945,0.0,8,38,20,0.3502131510468259,0.8278945429886109,49,136,17,4,58,0,30,262,0,1,0,0,0,0,0,0,0,0,1,0,0
7479-NITWS,56,5.897653618741922,2,8.4,2,0.31598827904588966,0,4,0.9922994341324669,0,64,4,0.5542671801835268,0.5344790482768597,1,0,0.45643745697070137,0.13960525317225936,43.056883574279496,24,15,9,0.34185438374650673,0.1328281589647227,13,126,21,47,27,1,210,363,0,1,0,0,1,0,0,0,0,0,0,0,0
8617-ENBDS,4,26.905202699950657,12,50.400000000000006,12,0.5790556694336402,21,25,1.3815661300403896,0,326,0,0.6991863161941378,0.6371723270225573,1,1,0.5472730690055835,0.3283602407845948,0.0,33,0,8,0.8086543832293094,0.6132411320809843,44,6,20,3,38,0,90,446,0,1,0,0,0,0,0,0,0,1,0,0,0
9385-NXKDA,0,18.126522651546722,12,50.400000000000006,12,0.5387119993733925,29,36,0.6392151356665565,0,37,2,0.7689178597759062,0.8858600095491929,1,0,0.5549306337191292,0.5513873196195241,74.42051625111937,28,22,3,0.709961298465787,0.8312640033884829,40,135,29,13,28,0,2160,254,0,0,1,0,0,0,0,1,0,0,0,0,0
